id	string	label
pos_85	 * * * * * * minor plot spoilers in review * * * * * * * * * * * * no major spoilers are in review * * * * * *  the previous two " alien " films have each had their own unique styles to them .  the ridley scott's alien was very much a stylistic suspense film .  james cameron's aliens was much more of an action film .  and i liked each film separately for which it was .  now alien 3 is out .  and it is it's own film in the same right that alien and aliens were .  unlike aliens , alien 3 requires that you have seen aliens .  this is very important as the story picks up exactly were aliens left off .  the survivors of the expedition to lv-426 are returning home after battling and beating the aliens .  the climactic fight scene between ripley and the mother alien on the sulaco in aliens left behind one item , an egg .  in the opening sequence we see the egg hatch , find its quarry , which leads to a fire aboard the sulaco when the facehugger is injured , an leads the sulaco to jettison the hypersleep tubes in an escape vessel .  this vessel crash lands on fury 109 .  everyone in the vessel is killed , except ripley .  the facehugger is jettisoned with them and survives the crash .  fury 109 is an ex-mining/maximum security prison .  when closed down , some of the lifer prisoners decided to stay and live out the remaining years on the planet .  all the prisoners are men who have not seen a woman in many years .  ripley's arrival sparks a problem with the inmates .  as for the new haircut that ripley and the prisoner's sport , there is an infestation of lice on the planet .  being an ex-prison means that there is no way off the planet and no weapons .  so the prisoners and ripley are off to face the alien on their own .  i will not go into detail , but you can guess what happens here .  the alien is loose and no one believes ripley's outstanding story .  she finds comfort in the arms of the colony's doctor .  yes , after 57 years ripley has sex .  it is not gratuitous , in fact , we don't even see them kiss , but it is just as well .  a sweaty sex scene would not have worked in the context of the film .  there is a lot more gore in alien 3 .  in fact i would guess to say that there is more in alien 3 than either of the earlier two .  it also sports a new alien with 4 legs !  i won't say how , but it leads us to believe a few new things about the alien and its cycle , which i am sure will be explored in alien 4 .  sigourney weaver is back as ripley and provides another excellent performance of this character .  her scene during the autopsy of newt is enough to garnish her another academy nomination .  the rest of the cast is also quite good .  notably , charles dance as the doctor with whom ripley finds momentary escape from fury 109 .  alien 3 has a very distinct look .  this is due largely to its director , david fincher .  mr . fincher , who until now has only directed music videos and commercials , has done an incredible job here .  his direction is excellent and makes this film come to life in ways no " alien " film has before .  for mr . fincher , i see a long prosperous career ahead of him .  the music was also done by a newcomer to the film industry .  elliot goldenthal has created a deeply moving score which lends itself to the claustrophobic setting that the " alien " series been set in .  this time the score is not so much a rip off of star trek ii ( james horner's aliens ) .  this score has a choral back up at times and even lends itself to the old style of ennio morricone scoring .  this is a great score .  the ending to alien 3 is quite good .  there were times i thought that hollywood would come in and screw it up , but it played very nicely .  i will not ruin the ending for you .  go see the film .  i consider it to be a much more involved film than any of the other films released so far this season .  alien 3 is a worthy successor to aliens and alien .  and when they make alien 4 , perhaps they will be able to find yet another new direction to take it in .  	positive
pos_87	many people dislike french films for their lack of closure .  while possibly shallow , i've often had a desire for a sense of epiphany , or at least a resolution , in the films which i view .  there is no revelation in un coeur en hiver in the traditional ; however , the film is incredibly successful in its passionate dramatization of a passion-denying protagonist , stephane ( daniel auteuil ) .  stephane ( daniel auteuil ) is a master violin maker .  he is passionless about all that which surrounds him except his craft and the music which his craft is responsible for producing .  even the relationship between he and his boss , maxime ( andre dussollier ) is a controlled , and almost manipulated association , highlighted by the fact that stephane permits maxime to win close squash matches .  in the beginning of the movie , stephane is a closed , solitary individual and the audience is carefully left to wonder about the depth of emotion behind this enigmatic man .  camille kessler ( emmanuelle beart ) is a master violinist and the new love of maximes .  maxime is so much in love with camille that he plans to and does leave his wife .  like stephane , camille is outwardly very controlled and reserved , sacrificing all thought and emotion to her violin and the music which emerges .  when stephane and camille meet , there is a recognition of a bonding by both individuals .  however , whereas camille submits to the wild interplay of emotions which she now feels for stephane , stephane only admits that camille is attracted to him .  stephane ignores his feelings for camille , which the audience cannot help but to see is present .  as the movie progresses , the two characters become more and more polarized in their views and emotions for one another .  these two people , with very similar approaches to life initially , react to their new circumstance very differently .  stephane becomes even more rational and controlled , while camille becomes more tempestuous , until she almost borders on suffering a nervous breakdown due to the inability to consummate their relationship .  however , their approach to each other is perhaps not surprising considering their vocation .  the audience is led to believe that stephane may have been a genius as a violinist as well , due to his relationship with a master violin teacher .  however , apparently , he could not be a violinist due to his intolerance for flaws in his playing .  consequently , stephane becomes a precision craftsmen with the instrument and no longer plays .  in contrast , camille had almost given the violin , years earlier .  however , with the aid of her manager , she has progressed to being almost one of the world's finest , successfully submerging herself to her playing .  during the course of the movie , we see both characters evolve as they struggle to meet the challenge of their new emotions .  stephane attempts to remain unchanged .  however , we do see subtle hints of his transformation .  one of the most obvious is when he defeats maxime in squash .  the development of all of the characters , many of which is not included in this synopsis , is incredible .  american movies , with rare exceptions , have not and i would daresay cannot approach foreign films in character development .  in its essence , this movie is about the development and growth of the characters , camille and stephane .  the portrayal of all the other characters in the movie , including a death , is to further the development of camille's and stepahne's characters .  i am not sure why berardinelli says , " at times it becomes difficult to determine whether stephane should be pitied or vilified , and it is to auteuil's credit that he manages to maintain this uncertainty . "  this movie is not about judging stephane's actions as being right or wrong , but about viewing their growth and accepting the characters as who they are .  i find the ending appropriate ; unfortunately , i found the last ten minutes which led up to the final scene to be very unfulfilling .  this portion of the film is where the " sense of closure " could have been successfully accomplished .  unfortunately , there is a hurried and almost a soap opera-type surge of emotions from all of the characters .  while ravel may not be quite as accomplished as schubert or mozart , ravel has his day in this film .  the synergism of the tension of ravel's music and tension on the screen is the best i have ever seen .  the directing in this movie is wonderful .  the actors and actresses are excellent , each playing their part with great sincerity and warmth .  emmanuelle beart's personality is beautiful .  and needless to say , i must say that emmanuelle beart , herself , is beautiful .  besides the near ending , the only other criticism of the movie which i have is that the movie is almost too cerebral .  i almost left with the sense little happened because almost all the changes which occur in the movie happen in deep in their psyches and little in their personalities or the situations which they end as part of .  the one question which i am left with is while they have accepted their lot , has their attitude towards love changed ?  i have several possibilities which i believe the movie hints at , but i am unsure of which the director is espousing .  in summary , this movie is solely about the character growth of two characters who almost develop a relationship .  in the process , we see their attitude towards life and other people .  in itself , i do not believe un coeur is a complicated movie .  where it does become complicated is when we juxtapose the scenes of the movie into the greater walk of life where we , as americans , have preconceived american notions of relationship , love , and people .  i do wonder how the movie translates when viewed within its native french culture .  however , i , bringing my american preconceptions , enjoyed the film .  i would welcome any comments about this movie from any who have seen it .  	positive
pos_88	the keen wisdom of an elderly bank robber , the naive ambitions of a sexy hospital nurse , and a partnership that blossoms between the two are the fine components that make up a modest , little caper adventure entitled `where the money is . '  the elderly bank robber is henry ( paul newman ) , a famous criminal that was only recently caught .  he has pulled off dozens of successful heists and has probably stashed away a small fortune .  always the shrewd thinker , he begins working on a plan to get out of jail .  this involves years of studying buddhism and self-hypnosis .  when he is prepared to execute his plan , he uses what he has learned to fake a stroke .  now a seemingly twitching vegetable , he is temporarily transferred to a state-run home .  carol ( linda fiorentino ) is the nurse that cares for him .  she's a very bright person with a good heart .  yet , her life is a miserable waste of time .  the most exciting thing to do in town is to fix cars .  her days at the hospital facility are spent leading wheelchair calisthenics .  worse , she's in a dead-end relationship with high-school sweetheart wayne ( dylan mcdermott ) .  they became a couple because they were king and queen of the prom .  to her , this made sense long ago .  but now , it's a different story .  wayne seems equally bored with his life , but is content enough to stay put .  wayne's greatest ambition is to become a night shift supervising foreman .  carol feels as lifeless as many of the other hospital patients , but she's never been anywhere else and doesn't see many other opportunities in life .  however , when henry falls under her care , her outlook begins to change .  the medical reports may state that he suffered a massive stroke .  carol , however , begins to grow suspicious that henry may just be faking it after all .  maybe she can get through to him , and maybe she can learn something about the money that he has stashed away .  the opening 30 minutes are filled with hilarious attempts of carol trying to bring henry ? back to life . '  and what are some of carol's resuscitation techniques ?  perhaps an erotic lapdance might stir his senses .  if that fails , maybe she'll try a little shock therapy by pushing him off a 20-foot high pier into the cold lake below .  when he finally comes out of his state of self-trance , the movie's direction changes , though it remains equally if not more entertaining .  carol sees that henry is filled with charisma and self-assuredness .  she is invigorated by his commanding presence and refreshed by his vibrancy .  this , of course , puts wayne in an odd situation .  henry and carol's bond grows stronger when they enter into an agreement to rob an armored car .  henry needs this heist because he is unable to retrieve his original stash .  meanwhile , this is carol's ticket to a better life .  wayne is uncomfortable with the situation , but helps out nonetheless .  however , his lack of commitment threatens their success .  the heist sequence is suspenseful , well paced , and casts the uneasy feeling that something will horribly go wrong .  `where the money is' does more to spotlight newman and fiorentino than it does to showcase a story about a nifty heist .  newman is the real joy of the film , adroitly showing that at age 75 , he's still really hot stuff .  he possesses a sly smile , displays a dominating attitude , and a projects a demeanor that is undeniably attractive .  fiorentino is also a fun presence .  you root for her despite her sense of amorality .  sure , she wants to commit robbery and has little compunction about pushing a wheelchair-stricken man into a lake , but we can see that to escape her dead-end world , she needs to do something drastic .  with two charismatic characters such as these , it's hard to ignore that `where the money is' is where the fun is .  	positive
pos_92	a bleak look at how the boston underworld operates , a film which was based on the best-seller by george v . , higgins .  it is seen through the weary eyes of a 51-year-old , small-time hood , eddie " fingers " coyle ( mitchum ) .  he got the nickname when a mob boss in his underworld element shut the draw on his hand as a punishment .  his current dilemma is that he got caught running illegal booze by truck and faces a 3-5 year stretch in new hampshire , something he feels will be a life sentence for him since he doesn't think he could survive prison at his age .  he is also concerned that his wife and three kids will have to go on welfare .  he could have cut a deal and gotten off , if he turned his boss over to the d . a . , but he figured he would never live if he did that .  he is currently gun-running for a gang of very successful bank robbers led by scalise ( rocco ) .  the masked bank robbers operate by always first going to the bank manager's house and holding his family hostage and then they go to the bank and force the manager to open the vault for them or else his family gets it .  on one of the heists , they kill a bank officer who pushes the alarm .  coyle's best friend is dillon ( boyle ) , a hit man for the mob , working as a bartender .  he is a permanent stoolie for the treasury agents , as an aggressive young agent named foley ( jordan ) , who likes to be called uncle , gives dillon breathing room to operate some of his low-level crime activities and to work the bar even though he has a prison record , as long as he keeps getting valuable info from him on things happening with the gangs .  with the sentencing date closing in on him , the already convicted coyle is out on bail and looking for an angle to cut his jail time .  he contacts agent foley and gives him a few inconsequential tips and then decides to do something that goes against his grain .  thinking he made an iron-clad deal with foley to get his sentenced squashed in new hampshire , he gives him the place where a sale of machine guns is going down , knowing full-well the young hustler ( keats ) selling the guns is a lot like he was as a youth and when arrested will be facing a life sentence .  but foley tells him after he arrests the gun-dealer , that new hampshire wants more before they take away his jail sentence , they want him to be a full-time informer .  warning : spoiler follows in next paragraph .  the bank robbers are setup and caught in the act and the mob boss is convinced coyle did it and gives dillon the contract to take care of his friend .  the contemptuous dillon befriends coyle and treats him to a steak dinner and takes him to a bruin hockey game while getting him boozed up .  coyle takes a look at the young bruin star bobby orr from his upper deck seat and says , " to be young like that and have his future , he's the greatest hockey player in the world . "  dillon then takes the drunken coyle for a long drive and executes him mob-style , having a kid who works for him dump the body in some bad section of boston .  this is a great atmospheric film due to the realistic noir mood it sets , of the hopeless situation the low-level criminals are in , and how they are forced to live with fear and the uncertainty of what horrible thing will happen next .  the city streets are ugly , the gangsters are shown to be capable of any action to defend their own interests , whether it is betrayal or murder .  there is a fatalistic feel about their lives , something robert mitchum wears as easily as others put on a hat .  mitchum gives this film all the intensity and purpose it needs , as it overcomes a thin plot .  it makes you see the characters for what they are without any false sympathy for them .  mitchum is a loser ; and , that he lived so long , is a tribute to his skills as a survivor .  but in the end , he even loses the respect he had among his underworld friends as a standup guy , as he wrestled with his code of honor and lost even that battle .  	positive
pos_97	for many people , procrastination isn't a problem to overcome , it's a high art .  we'll do just about anything to put off a task .  when the deadline for this column nears , it's the only time during the week dishes get washed and the bed made and laundry done and plants watered and . . .  eventually , hopefully , sometimes , there's a breakthrough and we actually get down to work .  amazingly it's almost always easier than we dreaded and after finishing , that sense of oppressive apprehension melts away .  and then , the next time , we do it all again .  english professor grady tripp ( michael douglas ) is a master .  seven years ago , his first book was a hit .  he's been working on his second -- a short 200-page piece -- since then .  fearful that he can't live up to the first , he can't bring himself to finish it .  no writer's block , he's nearing 3 , 000 pages with no end in sight .  now he's having a particularly difficult day .  the college's annual writers conference is bringing in accomplished novelists reminding tripp that other people are finishing _their_ books .  during the first day , his wife has left him , his married girlfriend informs him she's pregnant and his agent is in town with a six-foot transvestite in tow .  by the evening , our besieged writer is driving though the snow-covered streets of pittsburgh with a suicidal student beside him , a stolen jacket that marilyn monroe wore on her wedding day in the back seat and a murdered blind dog stuffed in the trunk .  this could be a pivotal point in his mid-life crisis .  and then there's the next morning .  there's a lot to like about this movie .  there are no huge explosions , shattering glass or computer-generated dinosaurs to distract from the very real human issues .  grady is caught up in the curse of people who accomplish great things early in their career .  in the world of " what have you done for me lately ? " , he knows his second book has to be better than his first .  instead of finding out , he drifts , comfortable in the insular cocoon of academic peter panhood .  he doesn't have much of a life and neither does his star pupil james leer ( tobey maguire ) .  james may be suicidal and psychotic .  certainly everything that comes out of his mouth is a lie .  he makes up a past of working clash anguish because the truth of wealth and comfort just isn't interesting enough .  as the weekend progresses , they are both forced to fully engage life .  that's the question they must face : comfort or real experiences ?  the film takes some interesting chances .  non-traditional relationships are presented as matter-of-fact .  extra-marital , gay , interracial , professor-student : here they aren't judged , merely choices .  the actors are all first-rate .  douglas triumphs , playing against type as he spends most of his time disheveled , unshaven and clad in a pink women's house robe .  maguire's disengaged alienation works perfectly here .  robert downey jr . as grady's agent livens up his scenes .  director curtis hanson ( " l . a .  confidential " ) makes a few missteps .  the women are underused .  frances mcdormand does a good job of her limited role of sara , grady's married lover but we never understand much of who she is .  the chemistry between the two of them is non-existent which makes some of the ending unconvincing .  katie holmes is a student with a major crush on the professor , but her character goes nowhere .  we never even see grady's exiting wife .  this is very much a guy's film .  the varied relationships between the men are much more convincing than any of the others .  grady's alternating mentoring and rejection of james is the centerpoint of the film , not him and sara .  as the boomers age , expect to see more mid-life crisis films to catch the attention of that demographic .  eventually it'll probably become cliche , but right now we've got a winner .  i'll finish this in a second .  right now i have to grab some paint .  i noticed some trim in the other room that needs a little touch-up .   ( michael redman has written this column for so long that he's made mid-life crisis a career choice . )  	positive
pos_100	james l . brooks , one of the developers of the simpsons and director of broadcast news , returns to the big screen with this entertaining , if slightly flawed comedy .  nicholson plays melvin udall , probably the most horrible person ever on the screen .  he's racist , homophobic , and never has a good word to say to anyone .  so , nobody talks to him , except waitress carol conelly ( t . v  sitcom star hunt , who was last seen in twister , 1996 ) .  naturally , udall , conelly and gay neighbor simon bishop ( kinnear ) who nicholson hates , all hit it off in the end .  like good will hunting ( 1997 ) and titanic ( 1997 ) , even though the outcome is completely obvious , as good as it gets is an enjoyable , funny and warm comedy .  nicholson is hilarious as melvin , churning out insults with superb relish .  only nicholson could get away with the lines that melvin delivers .  hunt is also good as waitress carol , and easily rises to the challenge of nicholson .  there's also ( thankfully ) a bit of chemistry between them .  kinnear , as the gay neighbor , seems to have a slightly underwritten role , he's more of a plot convience than a character .  although his performance is good , his character just seems to exist to help melvin and carol come together .  in fact , the scene stealer is simon's dog , who is funnier than nicholson .  but then again , pets are always cute on screen .  providing solid support is cuba gooding , jnr ( jerry maguire , 1996 ) and yeardly smith ( who is the voice of lisa simpsons in the simpsons ) although gooding isn't as good as is character in maguire , he is still fun .  he overacts a little , but not so much as to be annoying .  smith is also good , although she has a fairly small role .  even director lawrence kasdan ( body heat , 1981 ) makes an appearance as a doctor .  but this is primarily nicholsons film , and every scene he's in , he's steals it .  he's character is so hateful , though , it's amazing that anyone talks to him at all , especially carol .  and this is the films main problem .  it's totally unbelievable that carol would ever consider liking melvin .  she doesn't fall in love with him naturally , the film forces her to fall in love with him .  also , melvins character seems to go too nice , too quickly .  i would doubt anyone with a character like melvins would be able to turn back to a nice , loving person .  it would take a helluva long time , much longer than this film would like to make out .  brooks direction is good , though , if a bit average , but he usually manages to get an emotion out of the audience .  he handles the comedy scenes better than the sentimental ones ( he tends to pile on to much schmaltz ) but generally he's good .  there's also a nice soundtrack by veteran composer hans zimmer .  but , generally , as good as it gets achieves what it sets out to do , which is to make the audience feel good by the end of the movie .  the movie is a bit overlong , but nicholson is such good fun that the running time passes by pretty quickly .  overall , as good as it gets is a fun movie , even though it may be unbelivable , and certainly worth seeing ( if just for jack nicholsons performance . )  not quite as good as it gets ( pardon the bad joke ) , but still good fun .  	positive
pos_101	after a stylistic detour with mrs .  parker and the vicious circle ( which , despite its uncomfortable tone , was close to being a conventional movie ) , director alan rudolph has returned to his unique brand of film making with afterglow , a romantic black comedy about love , betrayal , and self-absorption .  while these may not be the most unusual themes to fashion into a motion picture , rudolph's atypical approach to the characters and their situations makes for an intriguing , if not always pleasant , movie .  it is said that rudolph is a polarizing director ? meaning that most viewers either love his work or hate it .  until mrs .  parker , i had not been overly impressed by his movies .  i found equinox , his last pre- mrs .  parker effort , to be irritating and frustrating .  i was somewhat surprised , therefore , to discover that i liked afterglow .  there are several reasons for this , but the paramount one is that rudolph seems to have muted some of the most strident , mannered aspects of his approach .  the characters here are more like real people with genuine problems , the story is absorbing , and the acting is top-notch .  in short , rudolph has created a world that it's worth spending two hours in .  afterglow introduces us to two unhappily married couples .  jeffrey byron ( jonny lee miller ) is a cold , seemingly-heartless businessman who is sexually indifferent to his young wife , marianne ( lara flynn boyle ) .  for her part , marianne is so obsessed with having a baby that she never attempts to interact with her husband on a human level .  all she's interested in is seducing him during those few days when she's ovulating .  after he refuses to make love , she decides to find someone else to play the role of sperm donor .  the other couple , lucky ( nick nolte ) and phyllis mann ( julie christie ) , are an older pair , but they're no more content than jeffrey and marianne .  a mysterious fracture in their past relationship has driven them apart .  they remain married as a matter of convenience , but , since phyllis won't allow lucky to touch her , they have an unspoken agreement whereby he can fool around as much as he wants provided that no lasting bond is established as a result of these affairs .  the landscape of emotional pain between them is palpable .  the four characters begin interacting when marianne hires lucky as a handyman to fix up the inside of the apartment she shares with jeffrey .  the two of them are immediately attracted to one another , and it doesn't take long before they're lounging together , naked , in her pool .  meanwhile , jeffrey , who is captivated by older women , runs into phyllis in a hotel bar , is smitten , and invites her to accompany him on a weekend retreat to the mountains .  the romantic couplings of the characters are interesting in that they illustrate the multiple faces of love .  sex means something different to everyone ? to jeffrey , it's an unpleasant chore , a loss of control ; to marianne , it's a means to a maternal end ; to lucky , it's an enjoyable distraction that blocks out his marital troubles ; and to phyllis , it's a method of establishing or denying emotional closeness .  ultimately , none of these characters appears to love anyone else as much as they love themselves .  the greatest strength of the film lies not in the script , but in the performances .  jonny lee miller is perfect as the selfish , callous , suit-and-tie businessman .  those who recall him as sickboy in trainspotting will find that he is almost unrecognizable here as the image of conformity .  lara flynn boyle , who wasn't impressive in rudolph's equinox , is greatly improved , making marianne a jumble of sexiness and vulnerability .  nick nolte is delightful as the uninhibited lucky , and he manages to deliver some of rudolph's most pregnant lines with practiced ease .  the clear standout , however , is julie christie , who is nothing short of delicious as the world-weary phyllis .  her often wry , occasionally cutting asides are the source of much of the film's humor , and there's hardly ever a moment when she doesn't steal the spotlight from her co-stars .  i don't know if afterglow is the film to convert rudolph- detractors , but it seems that this movie is a little more accessible than some of the director's earlier productions .  enough of his trademark style remains , however , to reassure his supporters .  afterglow is basically a four-pronged character study .  the plot is not especially compelling , but the character interaction is , and that's the real reason to see this motion picture .  rudolph has painted an able picture of the non-romantic side of love -- the one that has more to do with tolerance and familiarity than with affection and attraction .  	positive
pos_103	i think that any competent member of the human race who's ever seen a movie--any movie--could probably predict just about every turn in the wedding singer .  even though i try very hard to not predict films as i'm watching them ( especially not romantic comedies ) , the plot of this particular film just advanced before me seconds , and sometimes minutes , before i actually saw it happen on screen .  but i don't care .  not even a little .  my reasons for this are simple : 1 ) adam sandler is great .  2 ) drew barrymore is great .  3 ) the movie is so funny .  there are parts that left me gasping for air because i was laughing so hard .  i haven't laughed this hard in a movie since austin powers .  sandler plays robby hart , a wedding singer who once had dreams of being in a rock band and writing his own music .  in the opening scenes , he seems like a happy-go-lucky wedding singer , at least partially enjoying his profession and doing a rather good job of talking down a really drunk individual ( steve buscemi ) who decides that his brother's wedding is a good place to tell the whole world that his life , up to that point , was utter pointlessness .  a week later , at his own wedding , he is left standing at the altar by his ex-fianc ? e , linda ( angela featherstone ) .  with his life in complete disarray , he meets julia ( barrymore ) , a waitress .  she is engaged to glenn ( matthew glave ) , and is to marry him in about three months .  julia and robby become good friends when she enlists him to help with the wedding plans .  soon ( and predictably ) it becomes pretty clear that glenn is a jerk , and that robby and julia really love each other .  oh sure , it's trite .  and if anyone making this film expected us to , like , feel suspense or something while watching the wedding singer , then they truly underestimated their audience .  what makes the story bearable , aside from the terrific costumes and 80s music , are the performances .  barrymore is simply adorable here ( i've never seen her look so close to the way she did in et ) .  not only is she pleasant to look at , but her acting job here really is a good one--and it doesn't hurt that the character is likable and adequately well-written .  and the jerk , played in full-force by graves , is just as despicable as any villain in any romantic comedy i've ever seen .  naturally , the true star here is sandler .  i think the guy is flat-out hilarious .  he can say something that just isn't funny , and his delivery makes me laugh .  his comedic performance here equals that of happy gilmore , but in this film he goes much further and proves to me that he can , indeed , hold his own as a leading man in a romantic comedy .  whereas his roles in his previous films kind of had sandler playing sandler , the wedding singer gives him a character that , for the first time , he actually has to fit into .  as far as i'm concerned he succeeded , and this film is testimony that he does , in fact , have some range in his talents .  and the movie is just so funny .  perhaps the best moment is when he sings a song for julia that he claims is a little uneven because he began writing it while in a good mood and finished it after his fianc ? e abandoned him .  this is the part that literally had me groping for a breath of air .  and while the film , like all romantic comedies , takes a hiatus from laughs towards the end because the plot has to finish up , there are more than enough truly hilarious moments in the first hour that make up for any slumps in progress during the second half .  my formal complaints for the wedding singer aren't very important .  the film is predicable , but who cares ?  the characters are extremely likable , the movie is ridiculously funny , and the experience is simply enjoyable .  in addition to this , i can't imagine anyone seeing the preview and not wanting to see the film .  in that order , i conclude that it is pointless for me to even have written this review .  i just want everyone to know that i laughed .  a lot .  	positive
pos_104	based on the boris karloff's classic by the same name , the mummy starts off with the high-priest of osiris , imhotep , who murders the pharoah for his mistress and is punished by being mummified in the most horrifying way possible -- bandaged up , having his tongue removed , and being covered in flesh-eating scarab beetles , then entombed . . . all while still alive .  recap a few thousand years later , where a soldier named rick ( played by brandan fraser ) aids a young historian named evelyn ( played by rachel wiesz ) and her brother , jonathan ( played by john hannah ) in finding the book of amon ra , in the process inadvertently freeing the mummy .  problem is that the mummy wants to revive his mistress , using evelyn as a sacrifice . . .  walking in with relatively low expectations , i thought this movie was actually pretty good .  the visuals and cgi are astounding , and obviously not cheaply done at all .  they pack a ton of detail into the images , especially during scenes involving mummies rendered completely by cgi .  the computer special effects makes for some brilliant scenes , such as unnerving moments involving flesh-eating scarab beetles and moments where the mummy goes after the people who freed him ( after all , those who took his artifacts are cursed ) .  unfortunately , the film attempts to be way too much in such a short span of time , becoming a tug of war for control between genres .  on one hand , it is a fast paced action film .  on the other , it's a frightening horror film .  and on the side , it's a hilarious comedy .  ideally , for it to be successful , the film would have to focus on one the more action oriented aspect , with one character serving as the comic relief ( that would be johnson ) .  the problem with this film is that it has at least three characters serving as comic relief , with rick occasionally delivering his witty one-liner .  if they were trying to make a horror-action-comedy , it would have helped if it were established early on in the film , but unfortunately , with the backstory of imhotep's entombment , that would be impossible .  and then there's the slapstick fight scene between a sword-wielding rick and an army of mummies .  while really well done , it had the feel of slapstick comedy .  replace the sword with a chainsaw and you'd effectively have ash fighting zombies in army of darkness .  while entertaining and funny , it feels really out of place .  but at least it's a break from the naive heroes that brendan fraser has been playing a lot of .  on the whole , the movie is pure popcorn fare from beginning to end , entertaining the audience .  but i must end my review with a plea to movie theatre owners . . . turn  the sound down !  while a lot of theatres have good sound systems , my ears were almost ringing as i walked out of the theatre ( the sound is particularly irritating and will make you crap your pants if you're not careful ) .  when they were showing the trailer for the upcoming schwarzenegger film , " end of days " , it was so loud i couldn't make anything out .  	positive
pos_105	on re-watching italian writer/director dario argento's much lauded murder mystery tenebrae , i was struck more than anything else by how many sins he commits as a storyteller and manages to get away with .  in emphasising style over matters of plot argento is somewhat notorious in cult film circles , but some aficionados still praise tenebrae as the greatest of his " giallo " murder mysteries .  while it's certainly not perfect , repeated viewings reveal it to be nonetheless a densely plotted and terrifically stylish thriller .  the story follows a promotional visit to rome by famous american mystery novelist peter neal ( anthony franciosa ) where he discovers that a serial killer is on the loose inspired by his latest book " tenebrae " .  with the police on his back for leads , he decides to take a personal interest in the case and he soon becomes drawn into a mystery where all is not as it seems .  the film benefits enormously from a fine central performance by franciosa .  he brings grace , charm and a deceptive benigness to his character which provides an interesting foil to both the violence of the books he writes and the unfolding real-life horror around him .  the film is awash with a fascinating psychosexual tension .  argento peels back the facade of showbiz and jetset lifestyles to reveal an amoral , ambivalent , shadowy world where desire in all its forms has become a dangerous business .  tenebrae is perhaps the most multi-layered of argento's scripts to date and there is much bubbling underneath the surface here .  it may take at least two or three viewings to appreciate all the psychological themes at play .  in that respect it strongly recalls his previous giallo deep red/profondo rosso ( the full-length italian language version ) and fans will enjoy spotting the recurring themes .  needless to say for argento fans , there is no denying the director's brilliance as a stylist .  many of the action and murder sequences are directed with his characteristic finesse and feature plenty of intriguing camerawork .  they are all the more impressive for the fact that in this film argento creates mood by filling his scenes with light , rather than the dark shadows and deep rich colours of earlier works like deep red and suspiria .  instead , tenebrae's set design and lighting paints a sleek , clinical , chilly vision of a vaguely futuristic urban world .  and the soundtrack's mix of electronic atmospheres and gothic rock by frequent argento collaborators goblin is the perfect accompaniment .  so tenebrae has much to recommend it , no question .  still , constantly nagging at the back of this viewers mind is several lumps in the narrative .  some critics argue that logic doesn't matter in argento films , but damnit , it matters in all films to the point where viewers don't deserve to feel cheated .  by the way , if you don't want to know the solution to the mystery then skip the next three paragraphs .  about an hour into tenebrae the story takes an unexpected twist which , properly handled , could have proved ingenious .  we witness the murder of the serial killer himself by a man who , we later discover , is none other than the author peter neal .  he is insane , apparently .  the murders then continue for the remainder of the film as neal decides it's time to settle some personal business involving his neurotic wife .  he is finally revealed to us as this " second killer " in the film's bloody climax .  but argento muffs the twist , both technically and narratively .  you see , we are supposed to be tricked into thinking that during this scene peter neal is actually an innocent witness who was crouching in the bushes nearby the whole time and spying on the killer's house .  but thanks to poor editing , its had to believe neal could have murdered the killer anyway .  bad cutting puts the timing way out .  in other words , he's almost in two places at once .  during this crucial scene we are also thrown a ridiculous red herring .  by the film's end you realise that for the sake of an alibi neal must have self-inflicted a nasty injury in this earlier scene to make it look like he was attacked by a fleeing assailant .  the injury ?  he banged himself on the head with a bloody great rock !  thus , the revelation of the " hero " as a killer ( and anti-hero ) in the final scenes may still prove shocking , but its all somewhat implausible by the time the end credits have rolled .  helpfully , in the end we do learn that the bizarre flashbacks of personal humiliation and murder that have permeated the film belonged to neal all along .  but there too is a problem , as the explanations offered for his motivations are psychologically fuzzy to say the least .  the story owes us a better understanding of franciosa's mind , his concealed madness and his sudden murderous rampage .  tenebrae is also marred by annoying little inconsistencies .  for instance , a teenage boy and girl leave a hotel room and minutes later we see the girl riding off on the back of a motorbike .  we would assume the rider is the same boy , but it turns out to be some male character we aren't even introduced too !  that's careless filmmaking , pure and simple .  why , you may ask , do i go on about the story's flaws ?  because when it comes to visuals and set pieces , argento is one of the most exciting filmmakers in the world .  take one of the extended scenes in tenebrae .  an upset girl wandering the streets at night needlessly taunts a guard dog to the point where - almost unbelievably - it jumps a high fence and chases her across town .  finally , as she desperately seeks escape from this crazed canine , she accidentally stumbles on the serial killer's lair .  it's an absolutely masterful sequence , tense and exciting , and communicating a wealth of information through visuals alone .  and that's exactly the kind of thing that makes the flaws so frustrating .  too often , it seems , argento's films as a whole are less than the sum of their impressive parts .  mind you , if you love murder mysteries then tenebrae is still worth a look .  and if you're a fan of argento's unique style of giallo thriller then it's essential .  see the uncut widescreen version if you can and drink in some of the wonderful cinematography by luciano tovoli .  it's a stylish , great-looking and quirky film despite the problem narrative .  a shame , because it doesn't have to be that way .  take argento's more recent stendhal syndrome ( 1992 ) , where with the aid of co-writer franco ferrini he fashioned a solid storyline without sacrificing any of his surreal weirdness or visual panache .  proof that he can do it , if he tries . . .  	positive
